SMILES,Solubility
CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.59
CC(C)CCCCCCCCCCO,-5.0007940326
Clc1sc2ccccc2n1,-2.7325883752
CC(C)(c1ccccc1)C(C)(C)c2ccccc2,-6.4741688972
C/C=C/C(C)O,0.0152
NC(=O)OCC1CSC2(CCCCC2)S1,-3.52
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c2ccccc2,-6.5580902807
CC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.47
Clc1cc(cc(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.7202
ClC(Cl)=O,-1.1608458422
O=C1CNC(=O)CN1,-0.8312
Oc1ccccc1Oc2ccccc2,-3.2286
FC1=CN(C(=O)NC1=O)C(=O)OCC2=CC=CC=C2,-2.82
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,-0.0337559002999999
OC1=CC=C(Br)C=CC1=O,-3.5629
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,-12.0605
CCOC(=O)c1cnn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,-4.4561
OC(=O)c1ccccc1C(F)(F)F,-1.5978
O=C1CCc2cccc3CCN1c23,-1.6365
Brc1ccc(c(Br)c1Br)c2c(Br)c(Br)c(Br)c(Br)c2Br,-9.351
CC(C)[C@@H]1CC[C@@H](C)CC1=O,-2.4918772305
CC(C)C(O)C=C,-0.515
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,-4.6271
CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]23C,-5.1244
C(CNc1cccc2ccccc12)CN3CCOCC3,-2.702803349
c1ccc(N)cc1C(=O)C,-1.28
COc1ccc(C)cc1N,-1.6601758755
CCc1ccc(cc1)C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C,-5.6281
O[S](=O)(=O)C(Cl)([S](O)(=O)=O)[S](O)(=O)=O,0.5366
O=C(N)c(c(O)ccc1)c1,-1.76
CCCCCCCC(=O)NNC(=O)C1=CC=NC=C1,-2.91
CC(C)(O)C=C,0.351057238
CCCCOP(=O)(OCCCC)OCCCC,-2.85
O=C(O)CSC(=S)OCC1=CC=CC=C1,-2.68
ClC(Br)Cl,-1.54
CCCCCC(=O)OCC=C,-2.6105517594
CCCCOC(=O)c1ccc(O)cc1,-2.9723
NC1=C2C=C(F)C=CC2=NC2=C1C=CC=C2,-2.4
C(Cc1ccccc1)NCc2ccccc2,-2.7229
OCCOC(=O)C=C,0.9351079333
CCO[Si](CC(C)C)(OCC)OCC,-3.016846171
CNC(=O)ON=C1C(C2)C(C#N)CC2C1Cl,-2.08
O=C1CCC(=O)N1,0.39
[Te],-4.875401753
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-5.42
CC/C=C/CC/C=C/C=C,-3.34190657
CS,-0.3148794359
O=C(OCC1CO1)C2CC=CCC2C(=O)OCC3CO3,-1.3401088604
CC(C)COc1ccc2ccccc2c1,-5.2117
ClCCCCCl,-0.92
Cc1cccc(O)c1C,-1.4241960776
CN(C)C(=O)C1=CC=C(Cl)C=C1,-1.0
CCCS[S](=O)CCC,-0.9199
O(C(OC(C1O)C(O)CO)C1O2)C2C(Cl)(Cl)Cl,-1.84
Nc1nc(N)c(N=O)c(N)n1,-3.8454729507
CC[C@]12CCC3=C(CCc4cc(OC)ccc34)[C@@H]1CCC2=O,-4.772922847
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.8477
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=C(C=CC(=C4)Cl)[N]12,-4.08
C=Cc1ccccn1,-0.5824
OC(=O)CC(O)=O,0.8652
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.7584
CNC(=S)NC1C(=O)NC(=O)NC1=O,-0.46
Clc1cccc(c1)c2cccc(Cl)c2,-5.7983
CCCCOC(=O)C1=CC=C(NC(C)=O)C=C1,-3.46
CC(=C)CC(C)(C)C,-4.688326948
CCCS[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.693
Cc1ccc(O)cc1C,-1.38
CCOC(=O)\C=C(C)\C=C\CC(C)CCCC(C)C,-5.693
NC(=O)NCl,0.3256
C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@]24O[C@]13O,-3.0163
O=C1C=NC2=C(N1)C(=O)NC(=O)N2,-3.13
CC(=O)CSC#N,-0.2162
COC(=O)c1ccccc1C(=O)c2ccccc2,-3.4776
C=CCSC(CCC(SCC=C)C(=O)O)C(=O)O,-2.2
ClC(Cl)=C(Cl)Cl,-2.74
C/C=C/CCl,-1.9569
C1Cc2ccccc2C1,-3.0351
COc1cc(Br)c2COC(=O)c2c1OC,-3.9311
Nc1ccc(cc1)c2ccc(Cl)cc2,-4.6383
C1CCC(C(C1)O[N+](=O)O)O[N+](=O)O,-2.35
CC1(C)SC2C(NC(=O)CC3=CC=CC=C3)C(=O)N2C1C(=O)O,-1.63
CC(C)=CCO,-0.128994642
OC1=Cc2ccccc2NC1=C3C(=O)c4ccccc4C3=O,-7.0463600735
CC(C)Nc1nc(Cl)nc(NC2CC2)n1,-3.5185
CCCCCCCC(=O)OC,-3.17
CC1(C)CC2(CC(C)(C)N1)OC3(CCCCCCCCCCC3)NC2=O,-5.0846644385
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-1.3016
OCC(CO)(CBr)CBr,-1.1304017512
CC(C)C(C)C,-3.5832
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.9706
CCC(CC)CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC,-8.1906449159
CN(CCCl)CCCl,-1.1141
O=CC1CO1,1.1423
CCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-2.67
CC(=C)C(=O)Oc1ccccc1,-2.4948513605
Cc1ccc(O)c(CO)c1,-0.3143
CCCCCCOc1ccc(c(O)c1)c2nc(nc(n2)c3ccccc3)c4ccccc4,-9.1518109699
BrC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C(=C1)Br,-5.01
COc1ccc2NC(=O)C=C(C([O-])=O)c2c1,-3.1104
ClC1=CC=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1,-7.01
CCCCCCC(C)O,-2.0655
NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-1.97
CC(=O)OC1CC2CC1C3CCCC23,-3.3380498278
N#CSCC(CSC#N)SC#N,-1.9351
CC(O)C(=O)N(C)C,1.6302351258
CCC(C)N1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.76
C1=CC=C(C=C1)C2=C(C=CC(=C2)O)[N+](=O)[O-],-3.63
CCNCC(O)c1cccc(O)c1,-3.4541026398000003
CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC2=NC=CS2,-3.43
Cc1ccc(cc1[N+]([O-])=O)[S](C)(=O)=O,-2.7647010816
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,-1.9005552518
CCn1cc(c(=O)c2ccc(nc12)C)C(=O)O,-3.61
c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,-8.6679
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281
CC[C@@H](C)c1cccc([C@@H](C)CC)c1O,-5.0593
Cc1cc(C)cc(O)c1,-1.3879839049
CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-4.16
CCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,-5.0625368604
CCC(C)C1NC(=O)C(CC2=C[NH]C3=C2C=CC=C3)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCCCN7C1=O,-2.58
OCCCl,1.0941285967
Cc1cc(ccc1N=C=O)c2ccc(N=C=O)c(C)c2,-2.308127519
COC1=CC=CC(=C1)C(N)=O,-1.72
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(N)=O,-3.4482
CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1,-4.133
Nc1ccc(cc1)C(F)(F)F,-2.8473301434
OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,0.6353
NC(=O)OCC1COC2(CCCCC2)O1,-1.89
Oc1ccc(c(O)c1O)C(=O)c2ccccc2,-3.3451078238
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)CN,-2.44
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O,-1.84
OC1CCCCCCC1,-1.29
CC\1=NN2C(=O)c3ccccc3N=C2C1=N/Nc4ccc(Cl)cc4[N+]([O-])=O,-7.5829344883
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.8092
OCC(O)C=O,-0.489
ClCC(Br)CBr,-2.374
CCCCC(CC)CCCCCC(C)CCCC(O)=O,-5.0561178371
O=C1n2c3ccccc3nc2c4ccc5C(=O)n6c7ccccc7nc6c8ccc1c4c58,-7.7579945848
CCCC1=C2CCCCC2=CC3=C1OC(=CC3=O)C(O)=O,-1.9
ClCCc1cc2CC(=O)Nc2cc1Cl,-4.7775740697
O=[Te]=O,-3.7156062333
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(I)C=C2,-4.52
CCNC(C)C(O)=O,0.6522
COC(=O)c1ccccc1,-1.8117983509
CNC(=S)NC,0.9823
COC(=O)C1(CC1)[S](=O)(=O)c2ccc(cc2)[N+]([O-])=O,-3.3797
CC(=O)Nc1ccc(cc1)[S](Cl)(=O)=O,-2.8772524161
NC(=N)C1=CC(=CC=C1)NC(=O)NC2=CC(=CC=C2)C(N)=N,-1.77
CN1C(=O)N(C)c2n[se]nc2C1=O,-2.2994
C1CCC(NCCNC2CCCCC2)CC1,-0.98
CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.3944261529
OO,0.4683422926
O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O,-0.0877655775
CO[P](=O)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-4.99
NC(=O)C(Cl)Cl,-0.2558
CC\C=C/CCO,-0.7858548038
CCCCCCOC,-2.2450853258000003
CCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCC,-4.57
CCC(C)(C)OC,-0.9795636765
Cc1cccnc1C,0.0938
CCC1(CC)C(=O)NC(=S)NC1=O,-2.32
NC1=CC(=C(C=C1)C(O)=O)[S](O)(=O)=O,-1.86
CC(CC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C)c3cc(c(O)cc3C)C(C)(C)C,-7.1341930505
ClC1=C(Cl)C=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1)Cl,-9.05
[O-][N+](=O)c1ncn(CC(=O)Nc2cc(ccc2Cl)C(F)(F)F)n1,-5.968106766699999
C\1C\C=C/CC\C=C1,-2.9659771733
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1,-9.4728
[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-2.8846
Brc1ccccn1,-0.8806
C=CC(=O)OCCOc1ccccc1,-2.5636257131
CC(=O)OCN1C(=O)NC=C(F)C1=O,-1.2
CCCCC(=O)CCCC,-2.58
Clc1ccc(cc1)N=Nc2ccccc2,-5.7023
CC(C)C[C@@H](NC(C)=O)C(O)=O,-1.3301
CCC1=CC=C(O)C=C1,-1.4
COC(=O)N(C)C(=O)CS[P](C)(=S)OC,-1.9563
Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-2.503
N=C(c1ccccc1)c2ccccc2,-2.7811280063
CO,1.4942803838999998
CC(C)OCCOC(C)=O,-0.1657752416
COC(=O)C(/C)=C/O[P](=S)(OC)OC,-2.7785
CCCCO[N+]([O-])=O,-2.0268
CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O,-2.87
CCOc1nc(OCC)nc(OCC)n1,-1.4838
CCC(C)(C)O,0.1266596907
CCOC(=O)N(C)N=O,-0.5528
CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2,-3.0709
CCC1(CCO)C(=O)NC(=S)NC1=O,-1.47
CC(C)=CCCC(C)(OC=O)C=C,-4.0405904263
C[C@@H](C[C@@H](C)C([O-])=O)C([O-])=O,-0.4564
Oc1ccccc1C(=O)Oc2ccccc2,-3.1547687559
CN(C)CC(O)C1=C2C=CC=CC2=C(Cl)C=C1,-1.22
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.6375
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,-6.6301043221
CC(=O)Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2,-3.7162
BrCC#C,-0.9022
Oc1ccc(Cl)c(O)c1,-1.070567643
CNC(=O)N(C)c1sc2ccccc2n1,-3.5741
Cc1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-3.2604
Clc1ccc(Oc2ccccc2Cl)cc1Cl,-5.199
CC(C)(S)C(N)C(O)=O,-0.13
C=CCOCC=C,-0.0206
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277
C[C@@](CCC([O-])=O)(N=N[C@](C)(CCC([O-])=O)C#N)C#N,-2.0083
COC1=CC2=C(C=C1)C=C(C(C)C(=O)OC1COC3C(O)COC13)C=C2,-3.98
C1CN2CCN1CC2,0.6033
CCCCCC1CCCC1,-6.0863
c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl,-2.52
CCCCOCCOC(C)=O,-1.2504
CC(C)CC(C)O,-0.7945
Cc1ccnc(C)c1,0.4471
CCCCCCOC(=O)c1ccc(N)cc1,-3.95
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)cc3Oc2c1,-8.8744
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-3.0
CC1OC(CCC1OC2OC(C)C(C(O)C2O)N(C)C)N3C=CC(=NC3=O)NC(=O)c4ccc(NC(=O)C(C)(N)CO)cc4,-2.4904
CCOC(=O)CNC(C)=CC(C)=O,-0.59
CC(O)CN(CC(C)O)C(=O)COC(=O)C1=CC=CC=C1,-1.18
CC(C)c1ccc(cc1)C#N,-2.9887953027
OC(=O)COc1cccc(Cl)c1,-2.1954
CCC1(C\C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O,-4.172504242
C[C@H]1CO1,0.8380333836
COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,-1.57
CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.098737149600001
CCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-2.46
CCN1C=C(C(=O)OC)C(=O)C2=C1N=C(C)C=C2,-2.7
CCC1(CC)CCC(=O)NC1=O,-4.53
CCN1CCCC1=O,0.9463070612
NC(=O)NCNC(N)=O,-0.6525
OCC(Cl)(Cl)Cl,-0.2537
CCCCCCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,-4.89
NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-2.12
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-7.43
CCCC(=O)OCOC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-2.95
N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=CC=CC=C2)S1,-2.9
O=C=Nc1ccc(O[P](=S)(Oc2ccc(cc2)N=C=O)Oc3ccc(cc3)N=C=O)cc1,-6.4917192558000005
OC1=C2OC3C(=O)CCC4(O)C5CC(=C2C34CCN5CC=C)C=C1,-3.39
Cc1ccc(N)c(c1)[N+]([O-])=O,-1.860061225
C\C(=C\C(O)=O)C(O)=O,0.7795
[O-][N+](=O)c1cccc(C#N)c1C#N,-2.9373448418
O=C(OCC1CCC2OC2C1)C3CCC4OC4C3,-1.2604846902
CC(=O)NCC(O)=O,-0.649
CCCCCCCC1CCCC1=O,-3.7694416506
CCOCCCCCCCCCCCCCC\C=C\CC,-4.7999839607
[O-][N+](=O)C1=C(C=C(C(=O)N2CCOCC2)C(=C1)[N+]([O-])=O)N3CC3,-2.89
CCOC(=O)C1OC1(C)c2ccccc2,-2.3143750058
CC1=C(OCC(O)=S)C=CC(Cl)=C1,-3.16
ClC(=C(C=C(Cl)Cl)Cl)Cl,-4.23
CC(C)(CO)C(O)C(=O)NCCC(O)=O,0.6591
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,-4.2868907228
CC1=CC=C(N2C=CC(=O)C(O)=C2C)C=C1,-3.22
O=C(OC(=O)c1ccccc1)c2ccccc2,-4.3546
OC1CCN(CC1)C(=O)COC(=O)c2ccccc2,-1.3486
CCC(=O)N1C(=O)NC=C(F)C1=O,-0.7
CCOC(=O)N1C(=O)NC=C(F)C1=O,-0.45
CCCCC1=C(C)NC(=NC1=O)NCC,-3.02
CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1,-2.42
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,-4.26
CCOC1=C(CN(C1=O)C(C)C)[N+](=O)[O-],-4.33
CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-3.5
CC(=C)C(=O)OCCCCCCCCCCCCOC(=O)C(C)=C,-7.484220297999999
Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccc3C(O)=O,-3.2626
NC(=O)c1ccc(NC(=O)c2ccc(cc2)[N+]([O-])=O)cc1,-4.9367254155
CCO[Si](OCC)(OCC)OCC,-2.1455655454
CO[P](=S)(OC)SCc1nc(N)nc(N)n1,-3.069
CCCC(=N\OCC)/C1=C(O)CC(CC1=O)C2CCCSC2,-3.58
CC(C)O[P](C)(=O)OC(C)C,-0.0516
C1OC1COc2cccc(c2)N(CC3CO3)CC4CO4,-2.1925611892
Cc1ccc(cc1)N=C=S,-4.7213
CC(C)CCOCCC(C)C,-3.7601070667
CNC(=O)N(C)C(=O)CC#N,0.1709
CC(C)C1CCC(C)CC12OCC(CO)O2,-2.2793855347
C=CCOC(=O)COc1ccccc1,-2.5363732086
S=C=Nc1cccc2ccccc12,-4.6022
CCC(C)(C)c1ccccc1O,-2.4912242204
O=C(OCC1CO1)c2ccc(C(=O)OCC3CO3)c(c2)C(=O)OCC4CO4,-2.7622964758
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,-3.187166345
[nH]1cnc2ncncc12,0.6194
OC(=O)C1CCNCC1C(O)=O,-0.5395
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-6.4806607684
CNC(=O)O\N=C(/C)C(C)[S](C)(=O)=O,-0.0267
Clc1cccc(c1)c2c(Cl)cccc2Cl,-6.8245
CC(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(C)=O)cc2,-8.0585030279
OC(=O)c1ccc(c(c1)C(O)=O)[N+]([O-])=O,-1.3391
CSC1=NC2=C(C=NC=N2)N=C1,-1.55
O=[W]=O,-5.9557300071000006
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-3.8813
CCN(CC)CCOC(=O)C1=CC=C(NC(C)=O)C=C1,-1.65
Oc1ccc(C=O)cc1Br,-2.1794
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)OCC(CC)CCCC)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.2164783763
Clc1cc(c(Cl)cc1c2[nH]c3ccc4C(=O)c5ccccc5C(=O)c4c3n2)c6[nH]c7ccc8C(=O)c9ccccc9C(=O)c8c7n6,-4.524775941100001
CCCCCCCCCCC(CO)CCCCCCCC,-6.4750243489
CCN(CC)C(=O)CCC(=O)OC[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-1.14
CS(=O)(=O)C1=CC=C(C(=N)N)C=C1,-1.38
CC(O[P](C)(F)=O)C(C)(C)C,-0.9383
N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)S1,-2.91
CCc1ccc2ccccc2c1,-4.2901
FC(F)OC(F)(F)C(F)Cl,-1.5162
CCCO[N+]([O-])=O,-1.5044
CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.561
CC1=CC(=O)NC(=O)N1,-1.2557
COC(=O)C1(CCC1)[S](=O)(=O)c2ccccc2,-3.0005
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-5.4730005799
COC1=CC2=CC=C(C(C)C(=O)OCCN3CCNCC3)C=C2C=C1,-1.52
CC(C)C(CC=C)C(=O)NC(N)=O,-2.7469
OC(=O)c1ccc(I)cc1,-3.9631
CCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.68
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-1.712
CC12CCCC1C1CCC3CC(=O)C(=O)CC3(C)C1CC2,-3.76
NC(=O)C(Br)(Br)Br,-1.2668
CC(F)F,-1.3147228436
CC1CCC(CC2=C1CCC2C)C(C)(C)OC(C)=O,-5.022602512200001
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,-3.1784471289
Nc1ccc(Cl)cc1,-1.628640918
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2Br)[N+]([O-])=O,-4.78
CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,-5.51
OC(=O)C(F)(F)Cl,0.8845
OC1=CC2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=C(O)C(=C3)O)O,-1.99
ONc1ccccc1,-0.4359
O=C(O)C1CCC(C(=O)O)SS1,-1.93
CC1=C(C(=O)NC2=CC=CC=C2)[S](=O)(=O)CCO1,-2.43
CC(=O)C(N=Nc1ccc(cc1)C(=O)Nc2ccc(cc2)C(N)=O)C(=O)Nc3ccc4NC(=O)Nc4c3,-6.672808805599999
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.402000000000001
CC1=NC=C(N1CCO)[N+](=O)[O-],-1.21
Clc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,-5.5236360799
CCCCCCCCCCCCCCCCCCN(CCO)CCO,-5.7752741917
CC(=O)C1=CC=C(NN=C(C#N)C#N)C=C1,-2.71
Clc1cc(Cl)c(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-8.5801
CC(C)(C)c1ccc(O[P@]2OC[C@]3(CO2)CO[P@](OC3)Oc4ccc(cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-6.813060611
CC(=C)C(=O)OCC[N+](C)(C)CCC[S]([O-])(=O)=O,0.9627399696
Clc1ccc(cc1)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.95
Brc1ccc(Br)c(C=O)c1,-3.8003
COc1cc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-4.3881793818
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CC(N)=O,-3.78
Cc1cc(C)c(C)cn1,-0.7824
CC(=O)Oc1c(cc(c(C)c1C(C)(C)C)[N+]([O-])=O)[N+]([O-])=O,-4.4717
O=CC1CCC=CC1,-0.9775501681
CCCC(=O)N(C)N=O,-1.5347
Cc1ccc(cc1)C(=O)c2csc(c2)[S](N)(=O)=O,-4.4492
Nc1cccc(Cl)c1,-1.3733684129
O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C,-3.95
CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.3383
Nc1scc(CC(O)=O)n1,-1.9816731181
ClC1=C(Cl)C(=C(OC2=CC=CC=C2)C(=C1)Cl)Cl,-7.06
CCCCCOC(=O)c1ccc(O)cc1,-3.8135
CCCCCCCCCCCCCO,-3.3018240282
O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-0.1739
CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCCCCC\C=C/CCCCCCCC,-8.7211960386
CCN(CC)C(=O)SCc1ccccc1Cl,-4.031000000000001
CC(C)(C)C(C)(C)O,-0.723
Nc1cc(Cl)c(Cl)cc1Cl,-3.4359504856
CCCCCC1CCCC(=O)O1,-1.6290322311
CCC(C)Cl,-2.0012638712
CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,0.1139
C1C[N+]2(CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75)O,-1.28
ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,-4.1651
ClC(Cl)COCC(Cl)Cl,-1.12
Fc1cccc(CCl)c1,-2.5436
Nc1ccc(Cl)cc1[N+]([O-])=O,-2.5380000000000003
Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,-9.2068
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(CCO)CCO,-2.96
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83
CNCc1cccc2ccccc12,-1.7150988877000002
CC(=O)N1C[C@@H](O)C[C@H]1C([O-])=O,0.3449927217
CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,-5.2826
COC(=O)c1ccccc1C(=O)OC,-1.6861579246
CCCCC(CC)C(=O)OOC(C)(C)C,-3.6695176909
O=Cc1ccc2OCOc2c1,-1.6324
CN(C(C)=O)c1ccccc1,-0.951
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[S](F)(=O)=O,-6.0423843487
Clc1cccc(Cl)c1Oc2ccccc2,-5.0605
BrCC(CBr)(CBr)CBr,-5.3844
O=C(OC)CCCCCCCCCCC,-4.69
CCCCCCC(C)(C)S,-3.9901601094
OC1(CCCCCC1n2cncn2)c3ccc(Cl)cc3,-3.3681
CCCCC1=C(CCCC)C(C(O)=O)=C(C(O)=O)C=C1,-4.4
Oc1cc(Br)cc(C=O)c1,-3.2502
OCCCCO,1.0451691789
CO[P](=O)(OC)SCN1C(=O)OC2=CC(=CN=C12)Cl,-2.47
Oc1cccc2cncnc12,-2.0361
COC(=O)C1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,-5.16
CC(C)(C)C(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-7.16
CC1CCCCC1NC(=O)Nc2ccccc2,-4.1108
C,-2.8629
COc1cc(NC(=O)c2cccnc2)c3ncccc3c1,-4.4461
